uniqueID	Date	real_match	registered_voter	weight	q1	age	sex	q4	q5	q6	q7	q8	q9	q10	q11a	q11b	q11c	q11d	q11e	q12	q13	q14	q15	q16	q17	q18	latino	race	q21	race_combine	q4_rollup	q5_rollup	q6_rollup	q7_rollup	q10_rollup	q12_rollup	surveyMode	panel_respondent	filerace	dma	clarityparty	clarityturnout	partyfile	tax_score	choice_score	church_score	enviro_score	college_score	guncontrol_score	gunowner_score	progressive_gunowner_score	tv_cable	tv_satellite	tv_broadcast	cellphone_score	commercial_party	marijuana_score	low_tv	trump_approve_score	retired_score	county_name
4117	2020-04-13	1	1	2.03357	1	52	2	5	6	9	5	9		5	1	1	2	2	1	5	1	9	9	1	2	2	2	1	2	1	3	6	4	3	3	3	IVR	2	1	517	1	5	2	2	2	3	1	3	1	5	1	2	3	1	2	1	4	1	5	1	LINCOLN
4118	2020-04-13	1	1	0.596515	4	60	1	3	9	9	4	1		0	1	3	1	3	1	9	1	2	9	1	1	1	2	1	1	1	2	9	4	3	1	4	IVR	2	1	560	5	5	1	3	4	4	4	5	5	2	2	4	1	1	1	5	4	2	1	2	WAKE
4119	2020-04-13	2		1.34369	3	53	1	6	3	2	0	2	2	0	1	2	2	2	2	9	1	2	2	2	2	2	2	2	2	2	3	3	2	1	1	4	IVR	2																							
4120	2020-04-13	1	1	0.596515	4	49	1	4	1	1	1	1	2	0	1	1	1			9	1	2	2	2	1	1	2	1	1	1	3	1	2	2	1	4	IVR	2	1	560	4	5	3	3	4	2	2	4	3	4	2	2	2	1	1	2	4	2	1	1	ORANGE
424	2020-04-13	1	1	0.423388	3	99	1	1	0	5	2	2		0	1					9	1	2	2	1	1	2	2	1	1	1	2	9	3	2	1	4	IVR	1	1	570	2	5	3	3	1	4	1	2	2	2	1	3	2	1	1	4	1	1	2	5	ROBESON
4121	2020-04-13	1	1	0.423388	4	76	1	2	9	2	2	2																	0	1	2	9	2	2			IVR	2	1	550	5	5	1	3	2	4	2	2	3	5	3	2	4	1	1	4	2	1	3	4	COLUMBUS
4122	2020-04-13	1	1	0.516564	3	75	2	2	9	2	0	2		0	1	2	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	2	1	1	4	IVR	2	1	518	1	5	2	2	1	5	1	1	1	5	1	1	3	1	1	1	1	1	5	5	WILKES
4123	2020-04-13	1	2	0.208255	2	69	1						0																0	1							IVR	2	1	560	4		3		3	3	2	3	4	2	1	4	2	1	1	4	3	1	3	3	
4124	2020-04-13	1	1	0.662737	1	74	1	2	3	0		2	2	0	3					9	1	2	9	1	1	2	2	1	1	1	2	3	1		1	4	IVR	2	1	517	1	5	2	2	1	5	1	2	1	5	1	3	2	1	1	1	2	1	5	4	GASTON
2943	2020-04-13	1	1	0.472966	3	67	1	2	9	1	6	2		3	2	2	1			9	1	2	2	2	1	2	2	1	1	1	2	9	2	3	2	4	IVR	1	1	560	1	5	2	2	1	4	1	3	1	5	1	1	4	1	1	1	2	1	5	4	MOORE
4125	2020-04-13	1	1	0.469109	3	84	1	1	9	0		2		0	2	2	2	2	2	8	1	2	2	1	1	2			0	9	2	9	1		1	4	IVR	2	4	560	5	5	1	3	3	3	3	2	4	2	2	4	2	1	1	5	2	1	1	4	DURHAM
4126	2020-04-13	1	2	1.47962	2	62	2	2	0	0		2		0	1					6	1	2	2	1	1	2	2	1	2	1	2	9	1		1	3	IVR	2	1	518	3		3			2		2										1	3	1	
4127	2020-04-13	1	1	0.289433	3	81	1						0																0	2							IVR	2	2	517	5	5	1			4		4										1	1	4	UNION
4128	2020-04-13	1	1	0.709956	3	79	2	4	1	5	2	2	2	0	1	2	2	2	2	6	1	2	2	3	1	2	2	1	2	1	3	1	3	2	1	3	IVR	2	1	517	1	5	2	2	3	1	1	3	2	3	1	4	2	1	1	1	3	1	4	5	MECKLENBURG
4129	2020-04-13	1	1	0.639016	3	55	2	4	9	0		2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	3	9	1		1	4	IVR	2	1	560	3	5	3	2	2	3	1	4	1	3	1	3	2	1	1	1	4	1	3	1	WAKE
4130	2020-04-13	1	1	0.512351	3	70	2	1	9	0		2		0	1	1	2	2	2	9	1	2							0	2	2	9	1		1	4	IVR	2	2	518	5	5	1	3	3	3	2	2	3	3	2	4	2	1	1	5	3	1	1	3	GUILFORD
4131	2020-04-13	1	1	0.472966	4	72	1	1	9	0		2		1	2	2	2	2	2	9	1	2	2	3	3	2	2	1	1	1	2	9	1		2	4	IVR	2	1	560	5	5	3	3	4	4	3	3	4	2	1	3	2	1	1	5	3	1	1	4	FRANKLIN
4132	2020-04-13	1	1	0.312605	3	90	2	1	9	0		2		1	2	2	2	2	1	9	1	2	2	1	2	1	2	1	2	1	2	9	1		2	4	IVR	2	1	517	1	5	2	1	1	5	1	2	1	3	1	4	2	1	1	1	1	1	5	5	BURKE
4133	2020-04-13	1	1	1.38121	2	56	1						0																0	1							IVR	2	1	518	3	4	3		3	2	2	2	3	2	1	3	2	1			4	1	2	1	GUILFORD
560	2020-04-13	2		2.79372	3	28	1	1	3	6	6	2	2	2	1	2	2	2	2	4	1	2	2	2	1	1	2	2	0	2	2	3	3	3	2	3	IVR	1																							
2010	2020-04-13	1	1	1.24417	4	44	1	5	3	1	1	1	2	0	1	2	2	2	2	9	1	2	9	1	1	1	2	1	1	1	3	3	2	2	1	4	IVR	1	1	518	1	5	3	2	1	3	1	1	1	5	1	1	4	1	2	1	3	1	5	1	RANDOLPH
4134	2020-04-13	1	1	0.512351	3	84	2	1	9	3	1																		0	2	2	9	2	2			IVR	2	2	518	5	5	1	3	3	3	2	3	3	3	2	3	1	1	1	5	2	1	1	5	ALAMANCE
4135	2020-04-13	1	1	1.21273	4	59	1	2	9	9	9	1		0	2	2	1	1	1	9	1	1	9	3	2	2	2	1	1	1	2	9	4	4	1	4	IVR	2	1	545	1	5	3	3	2	3	2	2	2	4	2	3	3	1	1	4	4	1	5	1	CARTERET
1618	2020-04-13	1	1	0.472966	3	71	1	2	9	2	2	2		0	2	2	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	4	IVR	1	1	560	5	5	1	3	2	4	2	1	1	5	1	1	4	1	1	5	2	1	1	4	CUMBERLAND
362	2020-04-13	1	1	0.186425	4	76	1	2	9	0		2		0	1				1	9	1	2	9	2	1	1	2	1	1	1	2	9	1		1	4	IVR	1	1	550	1	5	3	3	3	3	1	2	1	3	1	4	2	1	1	1	2	1	5	5	BRUNSWICK
4136	2020-04-13	1	1	1.38121	3	60	1	2	9	2	2	2		0	1	2	2	2	2	4	1	2	2	1	2	2	2	1	1	1	2	9	2	2	1	3	IVR	2	1	518	1	5	2	3	2	4	1	2	1	3	1	3	2	1	1	1	2	1	5	1	GUILFORD
4137	2020-04-13	1	1	0.472966	3	85	1	1	9																				0	1	2	9					IVR	2	1	560	1	5	2	3	1	4	1	1	1	3	1	3	2	1	1	1	2	1	5	5	ORANGE
4138	2020-04-13	1	1	0.223093	4	72	2	3	9	0		2		0	1	2	2	2	2	7	1	2	2	1	1	1	2	1	0	1	2	9	1		1	4	IVR	2	1	560	5	5	1	5	5	3	4	5	5	2	2	4	2	1	1	5	5	1	1	4	DURHAM
641	2020-04-13	1	1	0.312605	1	82	2	3	9	6	9	2		5	1	2	2	2	1	9	1	2	2	3	2	1	2	1	1	1	2	9	3	4	3	4	IVR	1	1	517	5	5	1	3	4	2	3	4	5	4	4	4	2	1	1	5	3	1	1	5	MECKLENBURG
4139	2020-04-13	1	1	0.482208	4	72	1	1	9	5	2	1		0	2	1	1	1	1	9	1	2	2	2	1	2	2	1	1	1	2	9	3	2	1	4	IVR	2	1	518	2	5	3	3	2	2	1	2	2	2	1	3	2	1	1	3	3	1	5	4	ROCKINGHAM
4140	2020-04-13	1	1	0.423388	3	83	1	2	9	0		2		1	1	2	2	2	2	5	1	2	9	1	2	2	2	1	0	1	2	9	1		2	3	IVR	2	1	545	1	5	3	3	1	4	1	1	1	4	1	4	2	1	1	1	2	1	5	5	CRAVEN
4141	2020-04-13	1	1	0.482208	4	80	1	2	7	0		9		0	2														0	1	2	7	1		1		IVR	2	1	518	5	5	1	3	1	5	1	1	2	4	2	3	2	1	1	3	1	1	2	5	ROCKINGHAM
4142	2020-04-13	1	1	0.310055	2	65	2	2	9	0		2		0	2	2	2	2	2	6	2	2	2	1	2	1	2	9	1	9	2	9	1		1	3	IVR	2	4	517	2	5	3	2	2	4	1	5	1	5	1	1	3	1	1	4	4	1	4	3	AVERY
4143	2020-04-13	1	1	0.60817	3	48	1	4	0	9	0	9		0	1	2	1	1	1	9	1	2	9	1	1	1	2	1	2	1	3	9	4	1	1	4	IVR	2	1	518	1	5	2	2	1	4	1	4	1	5	1	3	3	1	1	1	3	2	5	1	DAVIDSON
4144	2020-04-13	1	1	0.709956	4	66	2	1	9	1	1																		0	1	2	9	2	2			IVR	2	1	517	5	5	3	4	4	3	4	1	5	4	3	1	4	1	1	5	5	1	2	4	ASHE
1936	2020-04-13	1	1	0.423388	3	74	1	1	9	8	8	2		0	1					9	1	2	1	2	1	2	2	1	0	1	2	9	4	4	1	4	IVR	1	1	567	1	5	2	2	1	4	1	2	1	4	1	1	4	1	1	1	2	1	5	4	POLK
2836	2020-04-13	1	1	1.45127	3	58	2	3	1	9	3	1	1	4	1	1	1	1	1	6	1	2	2	2	1	2	2	1	1	1	2	1	4	2	3	3	IVR	1	1	560	1	5	3	3	1	4	1	1	1	5	1	2	3	1	1	1	2	1	5	1	PERSON
4145	2020-04-13	1	1	0.533986	4	61	1	4	9	5	9	2																	0	1	3	9	3	4			IVR	2	1	545	5	4	1	4	4	2	3	5	4	2	2	4	2	1	2	5	4	1	1	2	ONSLOW
655	2020-04-13	1	1	1.89831	4	55	1						0																0	1							IVR	1	1	517	5	3	1			4		1										1	3	1	CLEVELAND
4146	2020-04-13	1	1	0.482208	3	75	1		9	1	1	2																	0	1		9	2	2			IVR	2	1	518	1	5	3	3	3	3	1	1	2	3	2	3	2	1	1	2	2	1	5	5	WILKES
4147	2020-04-13	2		1.88283	3	54	1	2	9	1	1	1		0	2					9	1	2	2	1	3	2	2	2	2	2	2	9	2	2	1	4	IVR	2																							
4148	2020-04-13	2		0.210592	1	97	1	9	3	9	9	1	1	9	1	1	1	1	1	1	2	1	1	3	3	1	1		1	4	4	3	4	4	4	2	IVR	2																							
4149	2020-04-13	1	1	0.223093	3	75	2	2	0	1	1	2		0	1	2	2	2	2	2	1	2	2	1	1	1	2	1	1	1	2	9	2	2	1	2	IVR	2	1	560	1	5	2	2	1	4	1	2	1	5	1	2	4	1	1	1	1	1	5	4	WILSON
4150	2020-04-13	1	1	0.829039	3	52	1	5	9	4	4	1																	0	2	3	9	3	3			IVR	2	2	517	5	5	1	5	4	3	3	4	4	2	2	3	2	1	1	5	4	1	1	1	RICHMOND
4151	2020-04-13	1	1	0.835857	4	62	1	2	9	1	1	1		1	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	2	2	2	4	IVR	2	1	517	4	5	1	3	2	4	2	4	2	5	2	2	3	1	1	2	3	1	2	2	ROWAN
4152	2020-04-13	1	1	0.512351	2	71	2	3	9	0		1		9	2														0	2	2	9	1		4		IVR	2	2	518	5	5	1	3	2	3	2	2	4	3	2	3	2	1	1	5	4	1	1	4	ALAMANCE
4153	2020-04-13	1	1	0.835857	3	63	1	2	9	1	9	1		0	1	2	2	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	2	4	1	4	IVR	2	1	517	1	5	2	2	2	4	1	4	1	4	1	4	2	1	1	1	2	1	5	1	MECKLENBURG
4154	2020-04-13	1	1	1.36995	2	59	1						0																0	2							IVR	2	2	518	5	4	1	3	3	3	2	2	4	2	1	3	2	1	1	5	4	1	1	2	GUILFORD
4155	2020-04-13	1	1	1.28854	3	47	2	3					0																0	2	2						IVR	2	2	550	5	5	1	3	2	3	2	2	2	5	2	1	4	1	1	5	2	1	1	1	COLUMBUS
4156	2020-04-13	1	1	0.662737	4	72	1	2	9	1	1	2		0	2	2	2	2	2	4	1	1	2	1	2	2	2	1	1	1	2	9	2	2	1	3	IVR	2	1	517	2	5	3	3	2	3	1	1	1	4	1	3	2	1	1	1	2	1	3	5	ROWAN
1918	2020-04-13	1	1	0.533986	4	59	1	3	0	4	0	1																	0	1	2	9	3	1			IVR	1	1	544	3	5	3	2	3	3	2	5	1	5	1	1	4	1	1	4	4	1	3	1	PASQUOTANK
4157	2020-04-13	1	1	1.24417	2	44	1		1	0		2	2	0	2	2	2	2	2	9	1	2	9	1	1	1	2	1	1	1		1	1		1	4	IVR	2	1	518	1	5	2	3	1	4	1	4	1	5	1	1	4	1	1	1	1	2	5	1	WILKES
1906	2020-04-13	1	1	0.453554	3	88	2	2					0																0	1	2						IVR	1	1	545	1	5	2	3	1	4	1	3	1	5	1	1	4	1	1	1	1	1	5	4	CRAVEN
4158	2020-04-13	1	1	0.835857	4	55	1	2	9	4	1	1		0	1	2	1	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	3	2	1	4	IVR	2	1	517	4	5	1	4	3	3	2	4	3	4	2	3	3	1	1	2	4	2	3	1	ASHE
4159	2020-04-13	1	1	0.312605	4	71	2	3	9	3	1	2		0	1	2	2	2	2	8	1	2	2	1	2	1	2	1	0	1	2	9	2	2	1	4	IVR	2	1	517	5	5	1	4	3	3	3	2	2	5	2	3	3	1	1	1	3	1	2	4	LINCOLN
94	2020-04-13	1	1	1.35474	3	58	1	2	9	0		2		0	1	2	2	2	2	9	1	2	9	1	1	2	2	1	1	1	2	9	1		1	4	IVR	1	1	560	5	5	1	3	3	4	1	1	3	4	3	2	3	1	1	4	3	1	1	2	FRANKLIN
4160	2020-04-13	1	1	0.208255	1	77	1	1	9	4	4	1		0	2	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	3	3	1	4	IVR	2	1	560	1	5	2	2	2	4	1	5	1	2	1	4	1	1	1	1	2	1	4	5	WAKE
1739	2020-04-13	1	1	0.502532	2	87	2	2	5	0		2		3	2	2				5	1	2	2	2	2	2	2	2	1	2	2	5	1		2	3	IVR	1	2	560	1	3	2	3	2	3	1	2	2	3	1	3	2	1	1	3	2	1	4	5	WAYNE
4161	2020-04-13	2		0.472966	3	68	1	1	9	4	2	2		1	2	2	2	2	2	9	1	2	9	2	1	2	2	1	2	1	2	9	3	2	2	4	IVR	2																							
4162	2020-04-13	1	1	0.423388	3	75	1	2	9	7	7	2		0	1					8	1	2	2	2	1	2	2	1	1	1	2	9	4	4	1	4	IVR	2	1	550	1	5	2	2	1	5	1	1	1	5	1	2	3	1	1	1	2	1	5	5	BRUNSWICK
4163	2020-04-13	1	1	0.453554	4	72	2	3	9	1	1																		0	1	2	9	2	2			IVR	2	1	545	1	5	2	3	3	2	1	1	1	4	1	3	2	2	1	1	3	1	5	4	ONSLOW
4164	2020-04-13	1	1	0.212324	3	73	1	1	0	1	1	2		0	2	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	518	5	5	1	3	2	3	2	2	3	5	2	1	4	1	1	1	3	1	2	5	STOKES
4165	2020-04-13	1	1	1.83179	4	40	2	5	3	0		2	2	0	1	2	2	2	1	6	1	2	3	2	1	1	2	1	1	1	3	3	1		1	3	IVR	2	1	517	1	5	2	2	2	3	1	4	1	2	1	4	1	1	1	1	2	5	5	1	MECKLENBURG
4166	2020-04-13	1	1	0.596515	3	49	1	4	1	2	2	2	2	0	1	1	2	1	1	8	1	2	9	1	1	1	2	1	1	1	3	1	2	2	1	4	IVR	2	1	560	3	5	3	2	3	4	2	5	3	5	3	1	2	1	1	2	4	1	2	1	GRANVILLE
4167	2020-04-13	2		1.21273	3	61	1	2	9	9	9	1		2	1	1	1	1	9	9	1	2	9	2	1	2	2	1	2	1	2	9	4	4	2	4	IVR	2																							
4168	2020-04-13	1	1	0.662737	3	85	1	2	9	0		1		0	1					6	1	2	2	2	2	2	2	1	0	1	2	9	1		1	3	IVR	2	1	517	1	5	2	3	2	5	1	1	1	3	1	4	2	1	1	4	1	1	5	5	MECKLENBURG
4169	2020-04-13	1	1	2.80258	4	42	1	4	9	0		2		1	1	2	2	2	2	9	1	2	9	2	1	2	2	2	2	2	3	9	1		2	4	IVR	2	2	518	5	5	1	3	3	4	2	2	5	2	2	3	2	1	1	5	4	1	1	1	ALAMANCE
4170	2020-04-13	2		1.46755	3	64	2	2	9	3	1	1		9	2	1	1	2	2	6	1	1	9	2	1	2	2	2	1	2	2	9	2	2	4	3	IVR	2																							
4171	2020-04-13	1	1	1.22032	3	40	1	4	2	0		2	2	0	1	2	2	2	2	6	1	2	9	2	1	1	2	1	1	1	3	2	1		1	3	IVR	2	1	560	1	5	3	2	2	3	1	4	1	5	1	3	3	1	1	1	2	2	5	1	JOHNSTON
2059	2020-04-13	2		1.89831	3	53	1	3	9	3	2	1		0	1	1	1	1	1	9	1	2	9	2	2	2	2	1	1	1	2	9	2	2	1	4	IVR	1																							
4172	2020-04-13	1	1	0.709956	6	72	2	3	9	3	1	2																	0	1	2	9	2	2			IVR	2	1	517	2	5	3	3	3	3	2	3	3	2	1	4	1	1	1	3	3	1	2	4	MECKLENBURG
4173	2020-04-13	1	1	0.472966	3	81	1	2	9	0		1		0	2	2	2	2	2	9	1	2	2	2	2	2	2	1	1	1	2	9	1		1	4	IVR	2	1	560	5	5	1	3	5	3	3	4	5	4	4	1	4	1	1	5	5	1	1	4	CHATHAM
4174	2020-04-13	1	1	0.709956	2	72	2	2	0	8	5	2		4	2	2	2	2	1	5	1	2	9	2	2	2	2	1	0	1	2	9	4	3	3	3	IVR	2	1	517	4	5	3	3	3	3	1	1	2	5	1	3	2	1	1	2	2	1	2	4	CATAWBA
4175	2020-04-13	1	1	0.835857	4	60	1	2	9	1	1	1		0	1	2	2	2	2	9	1	2	2	1	1	1	2	1	2	1	2	9	2	2	1	4	IVR	2	1	517	5	5	1	5	4	3	4	5	5	2	2	4	1	1	1	5	5	1	1	1	MECKLENBURG
4176	2020-04-13	1	1	0.835857	4	64	1	3					0																0	1	2						IVR	2	1	517	1	5	3	2	2	4	1	4	1	4	1	4	2	1	1	1	3	1	5	3	GASTON
4177	2020-04-13	1	1	0.186425	4	72	1	2	9	0		2		0	1	1	1	1	1	9	1	2	2	1	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	570	5	5	1	3	2	4	2	5	5	3	3	4	2	1	1	4	2	1	1	5	ROBESON
4178	2020-04-13	1	1	0.208255	3	87	1	4	9	0		1		0	2	2	2	2	2	8	1	2	2	2	2	1	2	1	1	1	3	9	1		1	4	IVR	2	1	560	5	5	1	5	5	2	4	5	5	1	1	4	1	1	1	5	3	1	1	5	DURHAM
4179	2020-04-13	2		0.60817	2	62	1	8	1	8	0	2	1	8	1	2	1	1	2	8	2	2	2	2	1	1	2	1	1	1	4	1	4	1	4	4	IVR	2																							
4180	2020-04-13	1	1	0.223093	3	80	2						0																0	1							IVR	2	1	560	5	5	1	5	5	2	4	5	5	1	1	4	1	1	1	5	5	1	1	4	ORANGE
4181	2020-04-13	1	1	1.35474	3	61	1	1	9	0		2		0	1	2	2	2		9	1	2	9	2	2	2	2	1	1	1	2	9	1		1	4	IVR	2	1	560	1	5	2	2	2	4	1	3	1	4	1	3	2	1	1	1	2	1	5	2	MOORE
4182	2020-04-13	1	1	0.502532	2	71	2	2	9	1	1	1		0	1		1			9	1	2	2	3	1	2	2	2	2	2	2	9	2	2	1	4	IVR	2	2	560	5	5	1	3	2	3	2	2	4	4	3	3	3	1	1	5	4	1	1	4	FRANKLIN
2550	2020-04-13	1	1	0.709956	3	76	2	2	9	1	1	2		1	2	2	2	2	2	5	1	2	2	2	2	2	2	1	0	1	2	9	2	2	2	3	IVR	1	1	517	1	5	3	2	2	4	1	1	1	5	1	3	2	1	1	2	2	1	4	5	ROWAN
4183	2020-04-13	1	1	0.223093	4	71	2	2	9	0		2		0	2	2	2	2	2	5	1	2	9	2	1	1	2	1	2	1	2	9	1		1	3	IVR	2	1	560	5	5	3	3	4	2	4	5	4	3	2	3	1	1	1	4	5	2	2	4	CHATHAM
812	2020-04-13	1	1	1.22032	4	44	1	4	2	0		2	2	0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	3	2	1		1	4	IVR	1	1	560	5	5	3	3	5	3	3	5	4	3	3	3	2	1	1	4	4	2	1	1	WAKE
496	2020-04-13	1	1	0.223093	2	85	2	1	9	9	9	2		1	1	2	1	1	1	9	1	2	2	1	2	1	2	1	0	1	2	9	4	4	2	4	IVR	1	1	560	1	5	2	2	1	4	1	3	1	5	1	2	3	1	1	1	1	1	5	5	LEE
4184	2020-04-13	1	1	0.453554	4	66	2	3	9	3	3	1		0	1	2	2	2	2	9	1	2	2	2	2	2	2	1	0	1	2	9	2	2	1	4	IVR	2	1	545	5	5	3	3	5	2	3	2	3	3	2	4	2	1	1	5	5	1	1	3	CRAVEN
4185	2020-04-13	1	1	0.472966	3	81	1	2	9	9	9	2		9	2	2	2	2	2	9	2	2	2	1	1	2	2	1	2	1	2	9	4	4	4	4	IVR	2	1	560	1	5	3	3	2	5	1	1	1	4	1	3	3	1	1	2	2	1	4	5	SAMPSON
4186	2020-04-13	1	1	0.472966	3	88	1		9	4	4	2		4						6	1	2	9	2	1	2	2	1	1	1		9	3	3	3	3	IVR	2	1	560	5	2	1	3	4	2	3	1	3	2	1	4	2	1	1	5	2	1	1	5	WAKE
4187	2020-04-13	1	1	1.30727	4	42	2	2	9	2	2	1		0	1	2	2	2	1	9	1	2	2	2	1	1	2	1	2	1	2	9	2	2	1	4	IVR	2	1	560	5	5	3	3	3	1	2	5	3	3	2	3	2	1	1	4	4	1	2	1	ORANGE
4188	2020-04-13	1	1	0.502532	2	84	2	1	9	1	1	2		1	1	2	2	2	1	9	1	2	2	1	1	2	2	2	1	2	2	9	2	2	2	4	IVR	2	2	560	5	5	1	4	3	3	2	2	4	2	2	4	3	1	1	5	2	1	1	5	HALIFAX
4189	2020-04-13	1	1	0.423388	3	71	1	2	9	0		2		1	1	1	1												0	1	2	9	1		2		IVR	2	1	550	5	5	3	3	2	3	1	2	3	4	2	1	4	1	1	5	2	1	2	4	BLADEN
4190	2020-04-13	1	1	0.472966	2	78	1	1	9	4	0	9		0	2	2	2	2	2	9	1	2	9	2	1	2	2	1	1	1	2	9	3	1	1	4	IVR	2	1	560	1	5	3	3	1	5	1	1	2	3	1	3	2	3	1	3	2	1	4	5	PERSON
4191	2020-04-13	2		0.186425	3	76	1	3	9	1	0	2		0	1	2	2	2	1	5	1	2	2	2	1	1	2	1	1	1	2	9	2	1	1	3	IVR	2																							
4192	2020-04-13	1	1	0.472966	2	80	1						0																0	1							IVR	2	1	560	1	4	2	2	2	4	1	3	1	5	1	3	2	1	1	1	1	1	5	5	HARNETT
4193	2020-04-13	2		2.45295	1	21	1	9	3	9	9	1	1	9	1	1	1	1	1	2	2	1	9	1	1	1	2	3	1	3	4	3	4	4	4	2	IVR	2																							
4194	2020-04-13	1	1	0.208255	3	87	1	2	0	0		2		0	2	2	2	2	2	9									0	1	2	9	1		1	4	IVR	2	1	560	5	5	1	3	3	4	2	4	4	4	3	3	3	1	1	2	2	1	1	5	FRANKLIN
2919	2020-04-13	2		0.469109	2	78	1	1	9	0		2		0	1	2	2	2		9	1	2	2	1	1	2	2	2	1	2	2	9	1		1	4	IVR	1																							
1990	2020-04-13	1	1	2.03357	3	59	2	1	9	0		1		0	2	2	1	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	1		1	4	IVR	1	1	517	1	5	2	3	3	3	1	3	1	4	1	3	2	1	1	1	3	1	5	1	ALEXANDER
4195	2020-04-13	1	1	0.208255	4	81	1	1	0	0		2		0	2	2	2	2	2	9	1	2	2	2	1	1	2	1	2	1	2	9	1		1	4	IVR	2	1	560	5	5	1	3	4	2	3	4	5	2	2	4	2	1	1	3	3	1	1	5	WAKE
4196	2020-04-13	1	1	1.34369	2	63	1	1	9	0		2		0	2	2	2	2	2	4	1	2	2	1	2	2	2	2	1	2	2	9	1		1	3	IVR	2	2	560	5	5	1	5	3	4	3	2	4	2	1	4	1	1	1	5	3	1	1	2	CUMBERLAND
4197	2020-04-13	1	1	0.662737	3	80	1						0																0	1							IVR	2	1	517	5	5	1	3	2	3	2	2	2	4	2	3	2	1	1	2	2	1	1	5	MECKLENBURG
4198	2020-04-13	1	1	0.709956	3	89	2	2	9	1	1	2		1	1	1	9	1	9	9	1	2	2	2	1	2	2	1	2	1	2	9	2	2	2	4	IVR	2	1	517	1	5	3	3	2	5	3	2	1	4	1	4	3	1	1	3	2	1	4	5	CATAWBA
4199	2020-04-13	2		0.709956	3	65	2	3	1	2	2	1	2	0	1	2	1	1	1	9	1	2	2	3	2	2	2	1	0	1	2	1	2	2	1	4	IVR	2																							
4200	2020-04-13	1	1	0.533986	3	63	1	2	9	2	1	2		0	1	2	2	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	544	5	5	1	3	4	3	3	3	5	3	2	4	2	1	1	5	4	1	1	2	DARE
4201	2020-04-13	1	1	1.35474	4	61	1	2	9	2	2	2		1	1	9	9	9	9	9	1	2	9	2	1	2	2	1	1	1	2	9	2	2	2	4	IVR	2	1	560	5	5	3	3	2	1	2	3	3	4	2	3	3	1	1	2	3	1	1	2	FRANKLIN
452	2020-04-13	1	1	0.639016	3	63	2	2	9	0		2		0	2	2	2	2	2	6	1	2	2	2	1	1	2	1	1	1	2	9	1		1	3	IVR	1	1	560	1	5	3	3	2	4	1	5	1	4	1	2	3	2	1	1	3	1	4	2	FRANKLIN
4202	2020-04-13	2		0.603209	4	49	1	2	9	0		2		0	1			1	1	9	1	2	2	1	1	1	2	9	1	9	2	9	1		1	4	IVR	2																							
4203	2020-04-13	1	1	0.516564	3	76	2	2	9	0		2		0	1	2	2	2	2	9	1	2	2	1	1	2	2	1	2	1	2	9	1		1	4	IVR	2	1	518	1	5	2	2	2	4	1	3	1	5	1	2	4	1	1	1	2	1	5	5	RANDOLPH
4204	2020-04-13	1	1	1.47962	4	49	2	4	1	2	2	2	2	0	2	2	1	2	2	9	1	2	2	3	2	2	2	1	2	1	3	1	2	2	1	4	IVR	2	1	518	1	3	2			3		2										1	4	1	DAVIDSON
4205	2020-04-13	1	1	1.38121	4	63	1	2	9	1	1	2		0	2	2	2	2	2	9	1	2	9	2	9	2	2	1	0	1	2	9	2	2	1	4	IVR	2	1	518	1	5	2	2	1	4	1	1	1	5	1	1	3	1	2	1	1	1	5	2	ROCKINGHAM
4206	2020-04-13	1	1	0.835857	4	56	1	2	0	0		2		0	1	2	2	2	2	9	1	2	9	1	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	517	1	5	3	2	1	4	1	5	1	4	1	3	2	1	1	1	3	1	5	1	CATAWBA
4207	2020-04-13	1	1	0.709956	4	82	2						0																0	1							IVR	2	1	517	1	5	3	3	1	4	1	1	1	5	1	4	2	1	1	1	1	1	5	5	IREDELL
4208	2020-04-13	1	1	0.478274	2	80	1	1	1	0		2	2	0	1	1				9	1		9	3	1	2	1		2	4	2	1	1		1	4	IVR	2	2	518	5	3	1	3	1	4	2	2	3	3	2	3	2	1	1	5	2	1	1	5	ROCKINGHAM
2405	2020-04-13	1	1	0.469109	2	82	1	2	5	1	1	2		0	1					9	1	2	2	2	1	2	2	2	0	2	2	5	2	2	1	4	IVR	1	2	560	5	5	1	3	2	4	2	1	4	3	2	3	2	2	1	5	2	1	1	5	SAMPSON
4209	2020-04-13	1	2	0.212324	4	67	1	2	9	3	3	2		0	1	2	2	2	2	9	1	2	2	2	2	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	518	3		3			3		4										1	3	3	
