,uniqueID,Date,Voter File Match,Registered Voter (of Voter File Matches),weight,Q1. Health Quality,age,DEMOGRAPHICS - GENDER,Q4. Number of People in HH,Q5. Children in HH,Q6. Non-HH Face to Face Count,Q7. Six Feet Away? (If Q6 > 0),Q8. HH Member Going to Work,Q9. Children Interacting with Other Children ,Q10. Times in Group > 20 in Last Week,Family,Friends,Co-workers,"Clients, patients, or patrons",Any other type of person not already mentioned,Q12. Handwashing Count,Q13. Currently Practicing Social Distancing?,Q14. Currently Experiencing Symptoms?,Q15. Likelihood of getting Coronavirus,Q16. NC Response to Coronavirus,Q17. Changes to Routine ,Q18. College Degree,Q19. Latino,Q20. Race,Q21. Panel Willingness,Q19-20. Race + Ethnicity,Survey Mode,DEMOGRAPHICS - RACE ON FILE,MEDIA MARKET,PARTY,TURNOUT,DEMOGRAPHICS - PARTY ON FILE,tax_score,CHOICE,CHURCH ATTENDANCE,CLIMATE CHANGE PRIORITY,COLLEGE,GUN CONTROL,GUN OWNER,PROGRESSIVE GUN OWNER,tv_cable,tv_satellite,tv_broadcast,cellphone_score,commercial_party,MARIJUANA,low_tv,trump_approve_score,retired_score,county_name,Completed Survey,week,Panel Respondent,week1,week2,full_sample,close_interactions,any_close_interactions,ever_in_group,someone_working,race
2873,2797,2020-04-06,Yes,Yes,1.42852,Very Good,45,Female,9.0,Three or more,4.0,1.0,Yes,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,518.0,1.0,5.0,Other / Unaffiliated,3.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,ALAMANCE,True,week2,No,False,True,1,3.0,1.0,0.0,1.0,White
2874,2798,2020-04-06,Yes,Yes,0.20422200000000001,Good,88,Female,2.0,None,0.0,,No,,0.0,Yes,,,,,,,,,,,,,,0,White,IVR,Caucasian,518.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,RANDOLPH,False,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2875,2799,2020-04-06,Yes,Yes,0.8959999999999999,Very Good,79,Male,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,517.0,1.0,5.0,Republican,2.0,3.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,CABARRUS,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2876,2800,2020-04-06,Yes,Yes,0.178311,Very Good,83,Female,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,Caucasian,560.0,5.0,5.0,Democrat,5.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,NORTHAMPTON,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2877,2801,2020-04-06,Yes,Yes,1.7036099999999998,Very Good,53,Female,5.0,One,3.0,3.0,No,,0.0,Yes,Yes,,,,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,517.0,5.0,5.0,Democrat,3.0,5.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,MECKLENBURG,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2878,2802,2020-04-06,No,,0.20422200000000001,Fair,73,Female,2.0,None,1.0,9.0,No,,0.0,No,No,No,No,No,9.0,Yes,No,Unsure,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,,,,,,,,,,,,,,,,,,,,,,,,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2879,2803,2020-04-06,Yes,Yes,0.6023569999999999,Poor,57,Female,2.0,One,9.0,1.0,No,Unsure,1.0,Yes,Yes,,No,Yes,3.0,Yes,Yes,Unsure,Most are underestimating the risks,Large changes,No,No,Another race,Yes,Other,IVR,Other,570.0,1.0,4.0,Republican,3.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,ROBESON,True,week2,No,False,True,1,,,1.0,0.0,Other
2880,2804,2020-04-06,Yes,Yes,0.806467,Good,53,Male,3.0,None,3.0,0.0,No,,0.0,Yes,No,No,Yes,Yes,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Caucasian,517.0,1.0,5.0,Republican,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,ASHE,True,week2,No,False,True,1,3.0,1.0,0.0,0.0,White
2881,2805,2020-04-06,Yes,Yes,0.5261600000000001,Very Good,73,Female,2.0,None,3.0,0.0,No,,2.0,No,,,,,,,,,,,,,,0,Black,IVR,Black,560.0,5.0,5.0,Democrat,3.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,5.0,CUMBERLAND,False,week2,No,False,True,1,3.0,1.0,1.0,0.0,Black
2882,2806,2020-04-06,Yes,No,0.257792,Very Good,80,Female,1.0,None,5.0,3.0,No,,0.0,Yes,,,,,6.0,Yes,No,Unsure,Most are reacting appropriately,Small changes,No,No,Black,Yes,Black,IVR,Caucasian,517.0,4.0,,Other / Unaffiliated,,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,,True,week2,No,False,True,1,2.0,1.0,0.0,0.0,Black
2883,2807,2020-04-06,Yes,Yes,0.751322,Good,68,Male,2.0,None,2.0,2.0,Yes,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are reacting appropriately,Small changes,,,,0,White,IVR,Caucasian,518.0,1.0,5.0,Republican,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,GUILFORD,True,week2,No,False,True,1,0.0,0.0,0.0,1.0,White
2884,2808,2020-04-06,Yes,Yes,0.5261600000000001,Good,68,Female,1.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,Black,Yes,Black,IVR,Black,560.0,5.0,5.0,Democrat,3.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,WAKE,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,Black
2885,2809,2020-04-06,Yes,Yes,0.2993,Very Good,73,Male,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Small changes,No,No,White,Yes,White,IVR,Caucasian,567.0,1.0,5.0,Other / Unaffiliated,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,TRANSYLVANIA,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2886,2810,2020-04-06,Yes,No,0.226796,Good,82,Female,1.0,None,0.0,,No,,0.0,No,No,No,No,No,7.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,Caucasian,567.0,5.0,,Other / Unaffiliated,,,3.0,,3.0,,,,,,,,,,1.0,2.0,4.0,,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2887,2811,2020-04-06,Yes,Yes,0.497086,Good,66,Female,1.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,560.0,5.0,5.0,Other / Unaffiliated,3.0,5.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,DURHAM,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2888,2812,2020-04-06,Yes,Yes,0.18874000000000002,Poor,77,Female,4.0,One,1.0,0.0,No,,1.0,4,Yes,,,,9.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,Black,Yes,Black,IVR,Black,560.0,5.0,4.0,Democrat,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,NASH,True,week2,No,False,True,1,1.0,1.0,1.0,0.0,Black
2889,2813,2020-04-06,Yes,Yes,0.269509,Very Good,91,Male,1.0,None,6.0,9.0,Unsure,,5.0,No,,,,,,,,,,,,,,0,White,IVR,Caucasian,518.0,5.0,5.0,Democrat,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,GUILFORD,False,week2,No,False,True,1,0.0,0.0,1.0,,White
2890,2814,2020-04-06,Yes,Yes,0.269509,Very Good,92,Male,1.0,None,,,,,,,,,,,,,,,,,,,,0,White,IVR,Caucasian,518.0,5.0,5.0,Democrat,5.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,4.0,GUILFORD,False,week2,No,False,True,1,,,,,White
2891,2815,2020-04-06,Yes,Yes,0.611105,Fair,62,Female,2.0,None,3.0,3.0,No,,0.0,Yes,No,No,No,,5.0,Yes,No,No,Most are underestimating the risks,Small changes,No,No,White,No,White,IVR,Caucasian,517.0,5.0,5.0,Democrat,3.0,3.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,CLEVELAND,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2892,2816,2020-04-06,No,,0.6023569999999999,Fair,52,Female,2.0,One,0.0,,No,No,9.0,Yes,Yes,Yes,Yes,Yes,9.0,No,No,No,Most are underestimating the risks,No real changes,No,No,Black,No,Black,IVR,,,,,,,,,,,,,,,,,,,,,,,,True,week2,No,False,True,1,0.0,0.0,1.0,0.0,Black
2893,2817,2020-04-06,Yes,Yes,0.646848,Very Good,60,Female,2.0,None,2.0,0.0,Yes,,0.0,Yes,,6,Yes,4,9.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,Another race,Yes,Other,IVR,Caucasian,517.0,2.0,5.0,Other / Unaffiliated,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,STANLY,True,week2,No,False,True,1,2.0,1.0,0.0,1.0,Other
2894,2818,2020-04-06,Yes,Yes,0.602617,Very Good,79,Female,2.0,None,2.0,2.0,No,,0.0,No,Yes,Yes,Yes,Yes,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,Black,Yes,Black,IVR,Black,518.0,5.0,5.0,Democrat,,4.0,3.0,4.0,4.0,3.0,2.0,,3.0,,,,,2.0,1.0,1.0,4.0,GUILFORD,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,Black
2895,2819,2020-04-06,Yes,Yes,0.751322,Good,74,Male,3.0,None,9.0,8.0,Yes,,0.0,Yes,No,Yes,No,Yes,6.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,White,0,White,IVR,Caucasian,518.0,1.0,5.0,Republican,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,GUILFORD,True,week2,No,False,True,1,,,0.0,1.0,White
2896,2820,2020-04-06,No,,0.569318,Very Good,66,Female,3.0,None,1.0,1.0,No,,0.0,Yes,Yes,,,,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,,,,,,,,,,,,,,,,,,,,,,,,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2897,2821,2020-04-06,Yes,Yes,0.569318,Good,66,Female,2.0,None,2.0,2.0,Yes,,0.0,Yes,No,Yes,No,No,9.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,No,White,IVR,Caucasian,518.0,1.0,5.0,Republican,1.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,YADKIN,True,week2,No,False,True,1,0.0,0.0,0.0,1.0,White
2898,2822,2020-04-06,Yes,Yes,0.269509,Good,75,Male,2.0,None,3.0,2.0,No,,0.0,Yes,No,No,No,No,7.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Caucasian,518.0,1.0,5.0,Other / Unaffiliated,3.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,RANDOLPH,True,week2,No,False,True,1,1.0,1.0,0.0,0.0,White
2899,2823,2020-04-06,Yes,Yes,0.569072,Poor,64,Female,3.0,None,3.0,1.0,Unsure,,1.0,Yes,No,,,,9.0,Yes,No,No,Most are underestimating the risks,,,,,0,White,IVR,Caucasian,545.0,1.0,5.0,Republican,1.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,DUPLIN,False,week2,No,False,True,1,2.0,1.0,1.0,,White
2900,183,2020-04-06,Yes,Yes,0.18874000000000002,Good,78,Female,1.0,None,0.0,,No,,,,,,,,9.0,Yes,No,Unsure,Most are underestimating the risks,Small changes,No,No,Black,Yes,Black,IVR,Black,560.0,5.0,5.0,Democrat,3.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,HARNETT,True,week2,Yes,False,True,1,0.0,0.0,,0.0,Black
2901,2824,2020-04-06,No,,0.5261600000000001,Very Good,74,Female,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,Yes,,Yes,Other,IVR,,,,,,,,,,,,,,,,,,,,,,,,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,Other
2902,2825,2020-04-06,Yes,Yes,0.20422200000000001,Good,69,Female,3.0,None,1.0,1.0,No,,9.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,0,White,IVR,Caucasian,518.0,5.0,5.0,Democrat,3.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,GUILFORD,True,week2,No,False,True,1,0.0,0.0,1.0,0.0,White
2903,2826,2020-04-06,Yes,Yes,0.694367,Very Good,75,Male,2.0,None,1.0,,,,,,,,,,,,,,,,,,,0,Black,IVR,Black,560.0,5.0,5.0,Democrat,4.0,5.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,CUMBERLAND,False,week2,No,False,True,1,,,,,Black
2904,2827,2020-04-06,Yes,Yes,0.655998,Good,71,Male,2.0,None,0.0,,No,,0.0,Yes,No,No,No,No,8.0,Yes,No,No,Most are reacting appropriately,Small changes,Yes,No,White,Yes,White,IVR,Caucasian,560.0,5.0,5.0,Democrat,3.0,5.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,WAKE,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2905,701,2020-04-06,Yes,Yes,0.226796,Fair,91,Female,1.0,None,9.0,0.0,Unsure,,3.0,Yes,,,,,,,,,,,,,,0,White,IVR,Caucasian,550.0,5.0,5.0,Democrat,3.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,COLUMBUS,False,week2,Yes,False,True,1,,,1.0,,White
2906,2828,2020-04-06,Yes,Yes,0.178311,Very Good,75,Female,2.0,None,,,,,,,,,,,,,,,,,,,,0,White,IVR,Caucasian,560.0,5.0,4.0,Democrat,,3.0,2.0,3.0,3.0,3.0,1.0,,4.0,,,,,3.0,1.0,1.0,4.0,WAKE,False,week2,No,False,True,1,,,,,White
2907,2829,2020-04-06,Yes,Yes,1.58643,Very Good,63,Female,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,567.0,2.0,5.0,Other / Unaffiliated,3.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,MCDOWELL,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2908,2830,2020-04-06,Yes,Yes,0.8343709999999999,Very Good,78,Male,2.0,None,0.0,,No,,0.0,Yes,No,No,No,No,4.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,No,White,IVR,Caucasian,567.0,5.0,5.0,Democrat,4.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,TRANSYLVANIA,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2909,2831,2020-04-06,Yes,Yes,0.497086,Very Good,90,Female,1.0,None,1.0,1.0,,,,,,,,,,,,,,,,,,0,White,IVR,Caucasian,560.0,1.0,4.0,Republican,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,WAKE,False,week2,No,False,True,1,0.0,0.0,,,White
2910,2832,2020-04-06,No,,0.24354699999999999,Fair,77,Female,5.0,One,0.0,,Yes,No,0.0,Yes,No,No,No,,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,,,,,,,,,,,,,,,,,,,,,,,,True,week2,No,False,True,1,0.0,0.0,0.0,1.0,White
2911,60,2020-04-06,Yes,Yes,0.569072,Good,57,Female,3.0,None,1.0,1.0,Yes,,1.0,Yes,No,No,No,Yes,9.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,,Yes,White,IVR,Caucasian,567.0,5.0,5.0,Democrat,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,HENDERSON,True,week2,Yes,False,True,1,0.0,0.0,1.0,1.0,White
2912,2833,2020-04-06,Yes,Yes,0.257792,Very Good,67,Female,,None,0.0,,No,,0.0,Yes,,,,,3.0,Yes,No,No,Most are underestimating the risks,,,,,0,Black,IVR,Black,517.0,5.0,5.0,Democrat,4.0,2.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,MECKLENBURG,False,week2,No,False,True,1,0.0,0.0,0.0,0.0,Black
2913,2834,2020-04-06,Yes,Yes,0.473584,Good,47,Female,2.0,None,3.0,3.0,No,,0.0,Yes,Yes,No,No,No,9.0,Yes,Unsure,No,Most are overreacting to the actual risks,Large changes,No,No,Another race,Yes,Other,IVR,Caucasian,560.0,4.0,4.0,Other / Unaffiliated,,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,WAYNE,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,Other
2914,2835,2020-04-06,Yes,Yes,0.20422200000000001,Very Good,65,Female,2.0,None,5.0,6.0,No,,0.0,Yes,,,,Yes,6.0,Yes,No,Unsure,Most are underestimating the risks,Small changes,No,No,White,No,White,IVR,Caucasian,518.0,1.0,5.0,Republican,1.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,STOKES,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2915,2836,2020-04-06,Yes,Yes,0.590448,Fair,58,Male,3.0,None,9.0,9.0,Yes,,0.0,Yes,,9,3,,3.0,Yes,No,No,Most are overreacting to the actual risks,Large changes,No,No,White,Yes,White,IVR,Caucasian,560.0,1.0,5.0,Other / Unaffiliated,3.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,PERSON,True,week2,No,False,True,1,,,0.0,1.0,White
2916,2837,2020-04-06,Yes,Yes,0.44741499999999995,Fair,57,Female,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Caucasian,560.0,3.0,5.0,Other / Unaffiliated,3.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,WILSON,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2917,2838,2020-04-06,Yes,Yes,0.24354699999999999,Good,80,Female,2.0,None,0.0,,No,,0.0,Yes,,,,,,,,,,,,,,0,White,IVR,Caucasian,517.0,1.0,5.0,Republican,3.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,STANLY,False,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2918,904,2020-04-06,Yes,Yes,1.8852,Very Good,57,Male,3.0,One,1.0,1.0,Yes,No,0.0,Yes,No,Yes,No,No,7.0,Yes,No,No,Most are reacting appropriately,Small changes,Yes,No,White,Yes,White,IVR,Caucasian,518.0,1.0,4.0,Republican,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,STOKES,True,week2,Yes,False,True,1,0.0,0.0,0.0,1.0,White
2919,2839,2020-04-06,Yes,Yes,1.32023,Very Good,60,Female,,,,,,0,,,,,,,,,,,,,,,,0,Black,IVR,Black,560.0,5.0,5.0,Democrat,3.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,CUMBERLAND,False,week2,No,False,True,1,,,,,Black
2920,2840,2020-04-06,Yes,Yes,0.216166,Good,78,Female,2.0,None,1.0,1.0,No,,1.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,Black,No,Black,IVR,Black,518.0,5.0,5.0,Democrat,3.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,ALAMANCE,True,week2,No,False,True,1,0.0,0.0,1.0,0.0,Black
2921,2841,2020-04-06,Yes,Yes,0.497086,Very Good,73,Female,4.0,None,4.0,4.0,Yes,,0.0,Yes,9,9,9,9,9.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,560.0,1.0,5.0,Republican,3.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,SAMPSON,True,week2,No,False,True,1,0.0,0.0,0.0,1.0,White
2922,2842,2020-04-06,Yes,Yes,0.44741499999999995,Good,54,Female,4.0,Two,0.0,,No,Unsure,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Caucasian,560.0,5.0,5.0,Other / Unaffiliated,3.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,WAYNE,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,White
2923,2843,2020-04-06,Yes,Yes,0.18874000000000002,Fair,76,Female,2.0,None,2.0,0.0,No,,0.0,No,,,,,,,,,,,,,,0,Black,IVR,Black,560.0,5.0,5.0,Democrat,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,VANCE,False,week2,No,False,True,1,2.0,1.0,0.0,0.0,Black
2924,2844,2020-04-06,Yes,Yes,0.235315,Very Good,75,Male,,,,,,0,,,,,,,,,,,,,,,,0,White,IVR,Caucasian,560.0,1.0,5.0,Other / Unaffiliated,2.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,SAMPSON,False,week2,No,False,True,1,,,,,White
2925,2845,2020-04-06,Yes,Yes,0.269509,Good,84,Male,2.0,None,4.0,0.0,Unsure,,,,,,,,,,,,,,,,,0,White,IVR,Caucasian,518.0,1.0,4.0,Republican,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,SURRY,False,week2,No,False,True,1,4.0,1.0,,,White
2926,2846,2020-04-06,Yes,Yes,0.5261600000000001,Good,77,Female,4.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Small changes,Yes,No,Black,Yes,Black,IVR,Black,560.0,5.0,5.0,Democrat,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,HARNETT,True,week2,No,False,True,1,0.0,0.0,0.0,0.0,Black
2927,2847,2020-04-06,Yes,Yes,1.58643,Good,52,Female,3.0,None,,,,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,550.0,3.0,5.0,Other / Unaffiliated,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,NEW HANOVER,True,week2,No,False,True,1,,,0.0,,White
2928,2848,2020-04-06,Yes,Yes,1.7036099999999998,Good,54,Female,3.0,One,0.0,,Yes,No,0.0,Yes,No,No,No,No,7.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Caucasian,517.0,1.0,5.0,Republican,3.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,ROWAN,True,week2,No,False,True,1,0.0,0.0,0.0,1.0,White
2929,2849,2020-04-06,No,,0.646848,Fair,59,Female,1.0,None,9.0,5.0,No,,,,,,,,9.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,Black,No,Black,IVR,,,,,,,,,,,,,,,,,,,,,,,,True,week2,No,False,True,1,,,,0.0,Black
2930,2850,2020-04-06,Yes,Yes,0.7158,Very Good,61,Male,1.0,None,3.0,3.0,No,,,,Yes,,,,9.0,Yes,No,No,Most are underestimating the risks,Small changes,No,No,Another race,Yes,Other,IVR,Caucasian,518.0,1.0,4.0,Republican,2.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,FORSYTH,True,week2,No,False,True,1,0.0,0.0,,0.0,Other
2931,2851,2020-04-06,Yes,Yes,0.178311,Good,74,Female,2.0,None,4.0,4.0,Yes,,1.0,Yes,,,,,,,,,,,,,,0,White,IVR,Caucasian,560.0,1.0,5.0,Republican,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,CHATHAM,False,week2,No,False,True,1,0.0,0.0,1.0,1.0,White
