uniqueID	Date	real_match	registered_voter	weight	q1	age	sex	q4	q5	q6	q7	q8	q9	q10	q11a	q11b	q11c	q11d	q11e	q12	q13	q14	q15	q16	q17	q18	latino	race	q21	race_combine	q4_rollup	q5_rollup	q6_rollup	q7_rollup	q10_rollup	q12_rollup	surveyMode	panel_respondent	filerace	dma	clarityparty	clarityturnout	partyfile	tax_score	choice_score	church_score	enviro_score	college_score	guncontrol_score	gunowner_score	progressive_gunowner_score	tv_cable	tv_satellite	tv_broadcast	cellphone_score	commercial_party	marijuana_score	low_tv	trump_approve_score	retired_score	county_name
5836	2020-04-18	1	1	0.860254	4	64	2	2	9	1	1	2		0	1	2	2	2	1	10	1	2	1	2	1	1	2	1	1	1	2	9	2	2	1	4	Live	2	1	517	1	5	2	2	3	3	1	5	4	4	3	4	2	1	1	1	4	2	4	2	MECKLENBURG
1449	2020-04-18	2		1.84651	4	45	2	2	9	1	14	1		0	2	2	2	2	2	14	1	2	2	3	1	2	2	1	1	1	2	9	2	4	1	4	Live	1																							
1360	2020-04-18	2		3.44711	4	26	2	2	9	1	1	2		0	1	2	2	2	2	12	1	2	2	1	1	1	2	1	1	1	2	9	2	2	1	4	Live	1																							
3376	2020-04-18	1	1	1.1537	4	30	1	5	1	3	1	1	1	1	1	2	2	2	2	10	1	2	2	2	1	1	2	1	1	1	3	1	2	2	2	4	Live	1	1	560	4	4	3	3	2	2	2	3	2	3	1	3	2	1	1	2	4	1	2	1	JOHNSTON
5837	2020-04-18	2		0.860254	4	50	2	6	3	0		1	2	0	1	2	2	2	2	14	1	2	1	2	1	1	2	1	1	1	3	3	1		1	4	Live	2																							
1065	2020-04-18	2		1.48287	4	34	2	1	9	14	14	1		0	2	2	2	2	2	14	1	2	2	2	2	1	2	1	1	1	2	9	4	4	1	4	Live	1																							
5838	2020-04-18	1	1	0.933261	3	33	1	6	9	14	0	1		14	1	1	1	1	2	14	1	2	9	1	1	1	2	1	1	1	3	9	4	1	4	4	Live	2	1	550	5	3	1		4	1	4	4	4	2	1	3					5	2	1	1	NEW HANOVER
5839	2020-04-18	1	1	1.43663	3	50	1	4	1	14	0	1	2	0	1	2	1	1	1	14	1	2	2	3	1	2	2	1	1	1	3	1	4	1	1	4	Live	2	1	560	1	5	2	3	2	3	1	4	2	2	1	3	2	1	2	1	3	1	4	1	CUMBERLAND
5840	2020-04-18	2		0.82102	3	64	2	4	2	10	8	1	2	0	1	2	2	2	2	14	1	2	2	2	1	1	2	1	1	1	3	2	4	4	1	4	Live	2																							
1194	2020-04-18	1	1	0.593873	3	76	2	1	9	0		2		0	2	2	2	2	2	10	1	2	9	2	1	2	2	1	1	1	2	9	1		1	4	Live	1	1	518	1	5	2	2	2	4	1	3	1	4	1	3	2	1	1	1	2	1	5	4	FORSYTH
5841	2020-04-18	2		1.16213	4	54	1	4	1	3	0	1	1	0	1	2	2	2	2	14	1	2	9	2	1	2	2	1	2	1	3	1	2	1	1	4	Live	2																							
5842	2020-04-18	2		0.669297	3	47	1	3	9	0		2		0	1	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	9	1		1	2	Live	2																							
5843	2020-04-18	1	1	1.14482	3	36	2	2	9	0		2		0	1	2	2	2	2	14	1	2	2	2	1	1	2	1	1	1	2	9	1		1	4	Live	2	1	567	5	5	3		3	1	2	3	3	3	2	3	2	1		3	5	3	1	1	BUNCOMBE
5844	2020-04-18	2		0.933261	3	35	1	5	9	1	3	1		0	1	2	1	1	2	14	1	2	2	2	1	1	2	1	1	1	3	9	2	2	1	4	Live	2																							
5845	2020-04-18	1	1	0.860254	4	49	2	4	9	0		2		1	1	2	2	2	1	8	1	1	2	2	1	1	2	1	1	1	3	9	1		2	4	Live	2	1	517	1	5	2	2	2	4	1	5	1	4	1	3	2	1	2	1	2	2	5	1	MECKLENBURG
5846	2020-04-18	1	1	7.39912	2	23	2	4	9	14	0	2		0	1	2	1	2	2	14	1	2	2	3	2	2	2	1	2	1	3	9	4	1	1	4	Live	2	1	517	1	4	3		2	3	2	2	3	4		2					4	2	4	1	STANLY
5847	2020-04-18	1	1	0.70128	3	60	1	2	9	0		2		0	1	2	2	2	2	7	1	2	2	1	1	1	2	1	1	1	2	9	1		1	4	Live	2	1	517	4	5	1	3	3	3	2	5	2	2	1	4	2	1	1	3	4	1	1	2	GASTON
5848	2020-04-18	2		0.52858	3	66	2	1	9	0		2		0	2	2	1	2	2	14	1	2	2	2	1	2	2	2	1	2	2	9	1		1	4	Live	2																							
5849	2020-04-18	1	1	2.45733	3	37	2	2	1	1	0	2	2	0	1	2	2	2	2	12	1	2	9	2	1	2	2	1	1	1	2	1	2	1	1	4	Live	2	1	567	3	5	3	3	3	1	2	3	1	3	1	3	2	2	2	5	4	2	3	1	BUNCOMBE
5850	2020-04-18	2		2.45733	3	44	2	1	9	4	4	2		0	2	2	2	2	2	2	1	2	9	2	2	2	2	1	1	1	2	9	3	3	1	2	Live	2																							
5851	2020-04-18	2		0.573737	2	74	1	3	1	2	2	2	2	0	1	2	2	2	2	12	1	2	2	2	3	2	2	1	2	1	2	1	2	2	1	4	Live	2																							
5852	2020-04-18	1	1	1.39756	2	45	1	5	1	10	2	2	2	14	1	2	1	1	2	10	1	2	9	1	2	2	2	2	1	2	3	1	4	2	4	4	Live	2	2	560	5	5	1	4	2	4	3	3	3	2	1	3	3	2	2	4	4	1	1	1	FRANKLIN
5853	2020-04-18	1	1	1.42557	3	51	2	2	9	2	2	1		0	2	2	2	2	2	8	1	2	2	2	2	2	2	1	1	1	2	9	2	2	1	4	Live	2	1	545	1	5	3	1	2	3	1	3	1	4	1	3	2	1	1	1	2	1	5	1	ONSLOW
5854	2020-04-18	1	1	3.18294	1	42	2	2	9	14	14	1		0	1	2	2	2	2	14	1	2	2	3	3	2	2	1	1	1	2	9	4	4	1	4	Live	2	1	517	2	5	3			3		2										1	3	1	IREDELL
5855	2020-04-18	1	1	1.71438	3	50	2	2	9	3	5	2		3	2	2	2	2	2	14	1	2	9	1	1	2	2	2	1	2	2	9	2	3	2	4	Live	2	2	560	5	5	1	3	4	3	3	2	5	2	2	3	2	1	2	5	4	1	1	1	NASH
5856	2020-04-18	1	1	3.03777	3	40	2	4	3	0		1	2	0	1	2	2	2	2	14	1	2	2	3	2	2	2	1	1	1	3	3	1		1	4	Live	2	1	560	1	5	2	3	3	2	1	3	1	5	1	3	3	1	1	1	4	2	4	1	MOORE
5857	2020-04-18	2		0.703798	4	68	2	2	9	4	3	1		0	1	2	2	2	2	8	1	2	2	2	1	2	2	1	1	1	2	9	3	2	1	4	Live	2																							
5858	2020-04-18	2		0.725892	3	64	2	3	9	2	2	2		0	1	2	2	2	2	10	1	2	2	2	1	1	2	1	1	1	2	9	2	2	1	4	Live	2																							
5859	2020-04-18	1	1	1.11369	3	34	2	6	3	0		2	2	0	1	2	2	2	2	8	1	2	2	1	1	1	2	9	1	9	3	3	1		1	4	Live	2	2	545	5	3	1	3	3	2	3	4	3	2	1	4	1	1	2	5	4	1	1	1	PITT
5860	2020-04-18	1	1	3.18294	2	34	2	4	2	0		1	2	0	1	2	2	2	2	14	1	2	1	1	2	2	2	1	1	1	3	2	1		1	4	Live	2	1	517	3	5	3	3	3	2	2	3	2	3	2	3	2	1	2	4	4	2	4	1	CABARRUS
5861	2020-04-18	2		4.65673	3	18	1	4	2	1	0	1	2	0	2	2	2	2	2	14	1	2	2	3	3	2	2	1	1	1	3	2	2	1	1	4	Live	2																							
5862	2020-04-18	1	1	2.66128	3	27	2	1	9	1	0	1		0	2	2	2	2	2	10	1	2	9	3	1	1	2	1	1	1	2	9	2	1	1	4	Live	2	1	544	2	5	3	2	2	3	1	3	1	5	1	3	3	1	1	2	4	2	4	1	PASQUOTANK
5863	2020-04-18	2		1.43663	4	49	1	3	9	127		1		1	1	1	1	1	1	14	1	2	2	2	1	2	2	1	1	1	2	9			2	4	Live	2																							
5864	2020-04-18	1	1	2.6858	4	33	2	2	9	0		2		0	1	2	2	2	2	14	1	2	2	1	1	2	2	1	1	1	2	9	1		1	4	Live	2	1	518	1	1	2		3	2	2	3	3	2		3					3	1	4	1	FORSYTH
5865	2020-04-18	2		0.593873	4	71	2	2	9	1	6	2		0	2	2	2	2	2	14	1	2	2	1	2	2	2	1	1	1	2	9	2	3	1	4	Live	2																							
5866	2020-04-18	1	1	1.71438	3	47	2	7	3	14	14	1	2	7	1	2	1	1	2	14	1	2	2	2	3	2	2	2	2	2	4	3	4	4	4	4	Live	2	2	560	5	5	1	3	4	3	3	2	3	2	1	4	2	1	2	5	4	1	1	1	DURHAM
1167	2020-04-18	2		2.95517	3	33	2	7	3	1	1	2	2	1	2	2	2	2	2	4	1	2	9	2	1	2	2	2	1	2	4	3	2	2	2	3	Live	1																							
5867	2020-04-18	2		1.7623	3	53	2	3	9	14	10	1		1	1	2	2	2	1	14	1	2	2	127	2	2	2	1	1	1	2	9	4	4	2	4	Live	2																							
5868	2020-04-18	2		0.70128	2	61	1	2	9	0		2		0	2	2	2	2	1	10	1	2	2	2	2	1	2	1	1	1	2	9	1		1	4	Live	2																							
5869	2020-04-18	2		0.327885	2	84	2	2	9	1	1	1		0	1	2	2	2	2	5	1	2	2	2	2	1	2	1	1	1	2	9	2	2	1	3	Live	2																							
3280	2020-04-18	2		2.59473	4	36	1	8	3	3	3	2	2	0	1	2	2	2	2	14	1	2	2	2	1	2	2	1	1	1	4	3	2	2	1	4	Live	1																							
5870	2020-04-18	2		1.14482	4	40	2	8	3	0		1	2	0	1	2	2	2	2	10	1	2	2	2	2	1	2	1	1	1	4	3	1		1	4	Live	2																							
5871	2020-04-18	2		1.1537	4	35	1	2	9	10	10	1		0	2	2	2	2	1	14	1	2	2	2	2	1	2	1	1	1	2	9	4	4	1	4	Live	2																							
5872	2020-04-18	2		0.430899	3	65	1	3	9	0		2		2	2	2	2	2	2	6	1	2	2	2	1	2	2	2	2	2	2	9	1		2	3	Live	2																							
5873	2020-04-18	1	1	1.7623	3	50	2	5	9	14	14	1		10	1	2	2	2	2	14	1	2	2	3	2	2	2	1	1	1	3	9	4	4	4	4	Live	2	1	560	1	5	2	3	3	3	1	4	2	4	1	3	2	1	1	1	4	2	4	1	WAKE
5874	2020-04-18	2		0.573737	3	72	1	2	9	4	4	1		0	1	2	1	2	2	14	1	2	2	127	2	2	2	1	1	1	2	9	3	3	1	4	Live	2																							
5875	2020-04-18	2		0.543355	4	67	2	2	9	0		1		0	1	2	2	2	2	5	1	2	9	2	2	2	2	1	2	1	2	9	1		1	3	Live	2																							
5876	2020-04-18	2		2.4764	4	38	1	7	3	0		1	2	0	1	2	2	2	2	14	1	2	2	2	1	2	2	1	2	1	4	3	1		1	4	Live	2																							
5877	2020-04-18	2		0.725892	3	56	2	2	9	5	5	1		0	2	2	2	2	2	3	2	2	2	2	3	1	2	1	2	1	2	9	3	3	1	2	Live	2																							
5878	2020-04-18	1	1	1.84651	3	49	2	5	2	0		1	2	0	1	2	2	2	2	14	1	2	2	2	1	2	2	1	1	1	3	2	1		1	4	Live	2	1	517	5	5	1	3	4	4	3	4	5	3	3	4	2	1	1	5	4	1	1	1	CABARRUS
5879	2020-04-18	1	1	2.95517	3	43	2	1	9	1	0	2		0	2	2	2	2	2	10	1	2	2	2	2	2	1		1	4	2	9	2	1	1	4	Live	2	2	560	5	3	3	2	3	2	2	4	3	3	2	3	2	1	3	4	4	1	2	1	CUMBERLAND
5880	2020-04-18	1	1	5.55703	3	26	2	3	1	0		1	2	0	2	2	2	2	2	12	1	2	2	1	1	2	2	2	1	2	2	1	1		1	4	Live	2	2	545	5	4	1	3	3	2	3	2	3	2	1	3	2	1	2	5	4	1	1	1	MARTIN
1251	2020-04-18	1	1	0.664144	4	46	2	3	1	8	1	2	2	1	1	2	2	2	2	10	1	2	2	2	1	1	2	1	1	1	2	1	4	2	2	4	Live	1	1	567	1	5	2		1	4	1	3	1	3	1	4	1	1			2	2	5	1	MACON
5881	2020-04-18	1	1	1.3868	4	45	2	2	2	2	2	1	2	0	1	2	2	2	2	14	1	2	1	2	1	2	1		2	4	2	2	2	2	1	4	Live	2	3	567	1	5	2		2	4	1	3	2	4	1	2	2	1			2	1	5	1	BUNCOMBE
3256	2020-04-18	1	1	1.41524	4	35	2	2	9	14	11	1		1	1	2	2	2	2	7	1	2	1	2	1	1	2	1	1	1	2	9	4	4	2	4	Live	1	1	560	5	2	3		3	3	1	4	3	3	2	3					5	2	2	1	JOHNSTON
5882	2020-04-18	1	1	3.03777	3	35	2	3	1	1	1	1	2	0	1	2	2	2	2	10	1	2	2	127	3	2	2	1	2	1	2	1	2	2	1	4	Live	2	1	560	1	2	2		3	3	1	4	2	3	1	3					2	2	5	1	CUMBERLAND
5883	2020-04-18	1	1	1.84651	4	62	2	1	9	127		2		0	2	2	1	1	2	14	1	2	1	3	1	2	2	1	1	1	2	9			1	4	Live	2	1	517	1	5	2	2	2	2	1	2	1	4	1	3	2	1	2	2	2	1	5	1	LINCOLN
5884	2020-04-18	1	1	1.02003	4	41	1	4	2	0		1	2	0	1	2	2	2	2	10	1	2	2	2	1	1	2	1	1	1	3	2	1		1	4	Live	2	1	518	5	5	1	3	3	3	3	4	3	4	2	1	4	2	1	2	4	2	2	1	WILKES
5885	2020-04-18	1	1	0.664144	4	49	2	1	9	0		1		0	2	2	2	2	2	14	1	2	1	2	1	1	2	1	1	1	2	9	1		1	4	Live	2	1	545	2	4	3	3	4	1	2	2	1	4	1	3	2	1	2	2	5	2	4	1	ONSLOW
5886	2020-04-18	2		0.573737	3	66	1	1	9	1	1	2		0	2	1	2	2	2	5	1	2	2	2	1	2	2	1	2	1	2	9	2	2	1	3	Live	2																							
5887	2020-04-18	2		1.14482	4	42	2	4	1	14	14	1	2	0	1	2	1	1	2	14	1	2	2	1	1	1	2	1	1	1	3	1	4	4	1	4	Live	2																							
5888	2020-04-18	2		0.219412	3	72	1	3	1	3	3	1	2	0	2	2	2	2	1	127	1	2	9	1	1	1	2	9	1	9	2	1	2	2	1		Live	2																							
5889	2020-04-18	1	1	0.671699	4	69	2	2	9	2	2	2		0	2	2	2	2	2	14	2	2	2	1	1	2	2	1	1	1	2	9	2	2	1	4	Live	2	1	560	1	5	2	3	3	4	1	4	3	3	2	3	2	1	1	1	3	1	4	4	WAKE
5890	2020-04-18	2		6.03178	4	27	1	4	9	14	0	1		14	1	2	1	2	2	14	1	2	2	1	3	2	2	1	2	1	3	9	4	1	4	4	Live	2																							
5891	2020-04-18	1	1	2.4764	3	44	1	5	2	1	1	1	2	0	1	2	2	2	2	14	1	2	2	2	1	2	2	1	1	1	3	2	2	2	1	4	Live	2	1	560	1	5	2	2	2	3	1	3	1	5	1	1	4	1	1	1	3	1	4	1	ORANGE
1478	2020-04-18	1	1	0.664144	4	64	2	3	9	0		2		0	1	2	2	2	2	10	1	2	2	2	2	1	2	1	1	1	2	9	1		1	4	Live	1	1	567	1	4	3		3	3	2	4	3	2		4					3	2	3	3	TRANSYLVANIA
5892	2020-04-18	1	1	0.933261	3	30	1	3	1	0		1	2	0	2	2	2	2	2	14	1	2	9	2	1	1	2	1	1	1	2	1	1		1	4	Live	2	1	567	1	5	2	2	3	3	1	4	1	3	1	3	2	1	2	2	2	3	5	1	HENDERSON
5893	2020-04-18	2		2.00322	3	32	1	5	3	3	3	1	2	2	1	2	2	2	2	10	1	2	2	3	2	2	2	1	1	1	3	3	2	2	2	4	Live	2																							
5894	2020-04-18	2		6.03178	3	26	1	3	1	4	0	1	1	0	2	2	2	2	2	6	1	2	2	2	2	2	2	1	2	1	2	1	3	1	1	3	Live	2																							
5895	2020-04-18	1	1	0.312931	4	70	2	3	9	1	1	2		2	1	1	2	2	2	4	1	2	2	127	1	1	2	127	1	1	2	9	2	2	2	3	Live	2	1	560	1	5	2	2	1	5	1	5	1	4	1	3	2	1	1	1	1	1	5	3	HARNETT
5896	2020-04-18	1	1	7.19792	4	29	2	1	9	14	10	1		14	2	2	2	2	2	3	1	2	1	2	1	2	1		2	4	2	9	4	4	4	2	Live	2	2	517	5	4	1	3	4	2	3	3	4	2	2	3	2	1	2	5	4	1	1	1	MECKLENBURG
5897	2020-04-18	1	1	0.318969	3	68	2	3	9	1	1	1		0	1	2	2	2	2	8	1	2	9	2	1	1	2	2	2	2	2	9	2	2	1	4	Live	2	2	517	5	5	1	3	4	4	4	4	5	2	2	4	1	1	1	5	4	1	1	3	MECKLENBURG
5898	2020-04-18	1	1	0.836862	3	49	2	2	9	1	0	2		0	1	2	2	2	2	14	1	2	2	127	1	1	1		2	4	2	9	2	1	1	4	Live	2	1	517	5	2	1			3		4										1	2	1	MECKLENBURG
5899	2020-04-18	2		1.39756	1	51	1	1	9	1	0	1		0	2	2	2	2	2	14	1	2	2	2	1	2	2	2	1	2	2	9	2	1	1	4	Live	2																							
5900	2020-04-18	1	1	1.02003	4	38	1	4	2	0		2	2	0	1	2	2	2	2	14	1	2	1	1	1	1	2	1	1	1	3	2	1		1	4	Live	2	1	518	5	5	1		4	3	3	5	3	2		3					3	2	1	1	FORSYTH
5901	2020-04-18	2		0.312931	3	69	2	2	9	0		2		0	1	2	2	2	2	6	1	2	2	2	1	1	2	1	1	1	2	9	1		1	3	Live	2																							
1556	2020-04-18	1	1	0.312931	3	66	2	2	9	4	6	2		0	1	2	1	2	2	14	1	2	2	2	1	1	2	1	1	1	2	9	3	3	1	4	Live	1	1	560	5	5	1	3	4	3	3	5	4	2	2	4	2	1	1	3	4	2	1	3	DURHAM
5902	2020-04-18	1	1	2.00322	3	33	1	5	3	6	6	2	1	0	1	1	2	2	2	4	1	2	2	2	2	2	2	1	1	1	3	3	3	3	1	3	Live	2	1	545	1	5	2	3	2	4	1	4	1	3	1	2	2	1	2	3	2	2	5	1	ONSLOW
3047	2020-04-18	1	2	1.02003	3	37	1	6	3	0		1	2	0	2	2	2	2	2	8	1	2	2	2	1	1	2	1	1	1	3	3	1		1	4	Live	1	1	518	3		3		3	3	2	5	3	2		3					3	1	2	1	
5903	2020-04-18	1	2	2.11048	3	28	1	3	1	14	14	2	2	0	2	2	2	2	2	14	1	2	2	2	1	1	2	2	1	2	2	1	4	4	1	4	Live	2	1	545	3		3			3		4										2	3	1	
5904	2020-04-18	1	1	2.61277	3	40	2	1	9	7	3	2		0	2	2	2	2	2	10	1	2	2	1	2	2	2	2	1	2	2	9	4	2	1	4	Live	2	2	518	5	5	1	3	2	2	3	3	3	2	1	3	1	1	2	5	4	1	1	1	FORSYTH
5905	2020-04-18	1	1	1.02003	3	43	1	4	1	0		1	2	0	1	2	2	2	2	5	1	2	2	2	1	1	2	1	2	1	3	1	1		1	3	Live	2	1	518	5	5	1	3	4	2	3	5	3	2	1	3	2	1	2	4	4	2	1	1	ALAMANCE
5906	2020-04-18	2		1.50528	3	54	1	4	9	0		1		0	1	2	2	2	2	14	1	2	2	1	1	2	2	1	1	1	3	9	1		1	4	Live	2																							
5907	2020-04-18	1	1	2.18947	3	41	1	3	1	4	4	2	2	0	1	2	2	2	2	10	1	9	2	2	2	2	2	1	1	1	2	1	3	3	1	4	Live	2	1	518	1	4	3	3	3	2	1	4	1	5	1	3	3	1	2	1	4	2	5	1	DAVIDSON
3010	2020-04-18	2		1.94875	4	32	1	1	9	3	3	2		0	1	1	2	2	2	10	1	2	2	2	1	2	2	2	2	2	2	9	2	2	1	4	Live	1																							
5908	2020-04-18	1	1	0.860254	4	46	2	4	2	0		1	2	0	1	2	2	2	2	5	1	2	2	2	1	1	2	1	1	1	3	2	1		1	3	Live	2	1	517	1	4	3	3	3	3	1	4	1	3	1	3	1	1	2	2	4	2	5	1	WATAUGA
3129	2020-04-18	1	1	0.669297	2	56	1	2	9	0		2		0	1	2	2	2	2	14	1	2	1	2	1	1	2	1	1	1	2	9	1		1	4	Live	1	1	560	5	5	1	3	5	3	4	4	5	2	2	3	2	1	1	5	5	1	1	1	CUMBERLAND
5909	2020-04-18	1	1	2.18947	3	40	1	2	9	4	4	1		0	1	2	2	2	2	8	1	2	1	1	1	127	2	1	1	1	2	9	3	3	1	4	Live	2	1	518	1	5	3	3	3	3	2	2	1	3	1	3	2	1	1	2	4	1	4	1	SURRY
5910	2020-04-18	1	1	0.933261	4	35	1	2	1	2	2	2	1	0	1	2	2	2	2	7	1	2	2	2	1	1	2	1	2	1	2	1	2	2	1	4	Live	2	1	567	4	5	3	5	3	2	3	4	3	2	1	3	1	2	2	2	4	2	2	1	BUNCOMBE
5911	2020-04-18	1	1	2.52418	3	32	1	4	2	5	0	1	1	0	1	2	2	2	2	7	2	2	2	3	2	2	1		1	4	3	2	3	1	1	4	Live	2	1	517	1	5	2	3	1	4	1	3	1	4	1	2	2	1	2	3	2	2	5	1	CLEVELAND
3391	2020-04-18	1	1	0.798694	4	48	2	4	1	2	2	2	2	0	1	2	2	2	2	7	1	2	2	2	3	1	2	2	1	2	3	1	2	2	1	4	Live	1	2	560	5	5	1	3	3	4	2	4	2	3	1	3	2	1	1	5	3	1	1	1	CUMBERLAND
5912	2020-04-18	1	1	1.14482	3	35	2	2	9	2	2	2		0	1	2	2	2	2	12	1	2	2	127	1	1	2	1	2	1	2	9	2	2	1	4	Live	2	1	545	1	2	2		2	4	1	3	1	3	1	3	1	1		1	3	1	5	1	PITT
5913	2020-04-18	1	1	3.18294	3	33	2	1	1	3	3	2	2	0	2	2	2	2	2	4	1	2	2	2	2	2	2	1	1	1	2	1	2	2	1	3	Live	2	2	517	5	2	1			3		3										1	2	1	GASTON
5914	2020-04-18	1	2	3.09638	1	36	2	12	2	11	6	1	2	0	1	2	2	2	2	14	1	2	2	2	3	2	1		2	4	4	2	4	3	1	4	Live	2	1	517	3		3		4	2	2	2	2	4	2	3	1	1	1	5	4	1	4	1	
5915	2020-04-18	2		0.484126	4	73	1	2	9	0		2		0	2	2	2	2	2	14	1	2	2	2	1	2	2	1	1	1	2	9	1		1	4	Live	2																							
5916	2020-04-18	2		3.20043	4	26	2	2	9	0		2		0	1	2	1	2	2	12	1	2	9	1	1	1	2	2	1	2	2	9	1		1	4	Live	2																							
5917	2020-04-18	2		7.06167	4	19	2	2	9	14	14	1		14	2	2	2	2	2	3	1	2	2	127	1	2	2	1	127	1	2	9	4	4	4	2	Live	2																							
3012	2020-04-18	1	1	0.206359	4	71	1	2	9	0		2		0	1	2	2	2	1	8	1	2	9	2	1	1	2	1	1	1	2	9	1		1	4	Live	1	1	567	5	5	1		4	4	2	4	4	3		4					4	2	1	4	BUNCOMBE
3351	2020-04-18	2		1.16213	3	58	1	2	9	3	1	1		0	2	2	2	2	1	10	1	2	2	2	2	2	2	1	1	1	2	9	2	2	1	4	Live	1																							
5918	2020-04-18	1	1	0.671699	3	68	2	3	9	3	3	2		0	1	2	2	2	2	8	1	2	2	2	1	2	2	1	2	1	2	9	2	2	1	4	Live	2	1	560	1	5	3		4	4	1	5	3	3	2	4	2	1			4	2	5	3	MOORE
5919	2020-04-18	1	1	1.94875	3	39	1	4	1	14	0	1	2	6	1	2	1	1	2	4	1	2	1	1	1	2	1		1	4	3	1	4	1	3	3	Live	2	3	545	1	5	2	2	1	3	1	2	1	4	1	3	2	1	2	1	2	1	5	1	ONSLOW
5920	2020-04-18	2		1.17596	3	31	1	2	9	1	2	1		0	2	1	2	2	2	4	1	2	9	2	1	1	2	3	1	3	2	9	2	2	1	3	Live	2																							
5921	2020-04-18	2		7.19792	4	27	2	2	9	0		2		0	1	2	2	2	2	14	1	1	2	127	1	2	1		2	4	2	9	1		1	4	Live	2																							
5922	2020-04-18	2		5.71236	3	27	2	3	9	0		2		0	1	2	2	2	2	14	1	2	9	1	1	2	2	1	1	1	2	9	1		1	4	Live	2																							
5923	2020-04-18	1	2	1.48287	4	40	2	2	9	14	12	1		2	2	2	1	2	2	14	1	2	9	1	1	1	2	1	1	1	2	9	4	4	2	4	Live	2	1	517	5		3		3	2	2	4	3	3		3					3	1	2	1	
5924	2020-04-18	2		0.725892	4	63	2	1	127	14	3	127		0	2	1	1	2	2	12	1	1	2	1	1	1	2	1	127	1	2		4	2	1	4	Live	2																							
5925	2020-04-18	1	1	1.14482	4	32	2	2	9	3	2	2		0	1	2	2	2	2	4	1	2	1	1	1	1	2	1	1	1	2	9	2	2	1	3	Live	2	1	575	5	5	1		3	1	2	3	3	2		3					4	2	2	1	CHEROKEE
5926	2020-04-18	1	2	3.18294	3	30	2	12	3	14	0	1	2	7	1	1	2	2	2	14	2	2	2	3	2	2	2	1	2	1	4	3	4	1	4	4	Live	2	1	517	3		3		3	2	2	4	3	1		3					3	1	3	1	
5927	2020-04-18	1	1	1.1537	3	38	1	4	2	0		1	2	0	1	2	2	2	2	14	1	2	2	2	1	1	2	1	1	1	3	2	1		1	4	Live	2	1	560	3	4	3	3	2	2	2	5	2	2	1	3	2	1	1	2	4	2	2	1	LEE
5928	2020-04-18	2		0.82102	3	49	2	1	9	0		2		0	2	2	2	2	2	6	1	2	2	2	2	1	2	1	1	1	2	9	1		1	3	Live	2																							
5929	2020-04-18	1	1	1.37675	2	43	2	5	2	2	6	1	2	0	1	2	2	2	2	4	1	2	2	127	1	1	2	2	2	2	3	2	2	3	1	3	Live	2	2	560	5	5	1	3	4	2	4	4	5	4	3	3	2	1	1	5	4	2	2	1	HARNETT
5930	2020-04-18	1	2	3.03777	3	33	2	6	9	0		1		0	1	2	2	2	2	3	1	2	9	2	2	2	2	1	1	1	3	9	1		1	2	Live	2	1	560	5		3			3		4										1	2	1	
5931	2020-04-18	2		0.541411	3	46	1	2	9	14	2	1		7	2	2	2	2	2	14	1	2	1	1	1	1	2	1	1	1	2	9	4	2	4	4	Live	2																							
5932	2020-04-18	2		1.48287	4	32	2	1	9	14	7	1		0	2	2	1	1	1	6	1	2	9	2	1	1	2	1	1	1	2	9	4	4	1	3	Live	2																							
5933	2020-04-18	1	1	2.95517	3	34	2	1	9	0		2		0	1	2	2	2	2	5	1	2	2	3	2	2	2	2	2	2	2	9	1		1	3	Live	2	1	560	5	3	1	3	4	1	3	4	3	2	1	3	2	1	2	5	4	2	1	1	WAKE
5934	2020-04-18	1	1	0.543355	4	68	2	1	9	0		2		0	2	2	2	2	2	10	1	2	2	2	1	2	2	1	1	1	2	9	1		1	4	Live	2	1	550	1	4	2		2	2	1	1	2	3	2	3					3	1	4	3	BRUNSWICK
5935	2020-04-18	1	1	1.27017	4	47	1	2	9	0		2		0	2	2	2	2	2	14	1	2	2	3	1	2	2	1	1	1	2	9	1		1	4	Live	2	1	518	1	4	2		3	2	2	3	2	3	1	3	3	1			3	1	4	1	FORSYTH
5936	2020-04-18	1	1	0.304422	4	78	2	2	9	0		2		0	1	2	2	2	2	11	1	2	2	1	1	1	2	2	1	2	2	9	1		1	4	Live	2	2	560	5	5	1	5	5	3	4	5	5	3	3	3	1	1	1	5	4	1	1	5	WAKE
5937	2020-04-18	1	1	1.71438	3	45	2	5	9	10	0	2		0	1	2	2	2	2	10	1	2	2	2	2	2	2	2	1	2	3	9	4	1	1	4	Live	2	1	560	1	3	3	2	2	3	1	2	1	4	1	3	3	1	2	1	2	1	5	1	EDGECOMBE
4762	2020-04-18	1	1	0.70128	3	47	1	5	3	0		2	2	0	1	2	2	2	2	6	1	2	9	1	2	1	2	1	1	1	3	3	1		1	3	Live	1	1	517	1	5	3	2	3	3	1	5	3	3	2	3	2	1	1	1	4	2	5	1	MECKLENBURG
5938	2020-04-18	1	1	1.41524	3	37	2	4	2	1	1	2	2	0	1	2	2	2	2	4	1	2	2	2	1	1	2	1	2	1	3	2	2	2	1	3	Live	2	1	560	3	5	3		3	2	2	5	3	3		3					3	2	2	1	DURHAM
5939	2020-04-18	2		1.13052	1	47	1	5	2	0		1	2	0	1	2	2	2	2	10	1	2	9	1	1	2	2	9	1	9	3	2	1		1	4	Live	2																							
